"","time_horizon","total_wildland_area","houses_per_ha","house_price","agric_land_price","fire_fight_cost_per_ha","salvage_logging_cost_per_ha","output_1"
"11",36,165253,1.43831372305285,20707.761083752,9831.65053386383,608.101476279919,1794.98625038924,-296614041.266516
"12",36,165253,1.14527087395545,34158.864990394,801.141150163852,363.474654155987,2012.32418245951,-332535128.165453
"13",36,165253,1.23269299878739,26944.3477064044,12810.5025519108,930.558568381621,1859.95157334415,-307360540.957111
"14",36,165253,3.16918933179695,30041.8574027884,16673.8514875921,387.905187447325,1870.81235965189,-309157269.585015
"15",36,165253,19.4910149216419,23258.9049891311,10834.3918413683,102.511611087526,1970.3710114381,-325609030.606134
"16",36,165253,11.3538890966214,24660.8854738102,11116.9124796334,769.11415727123,2080.62582843781,-340745658.413195
"17",36,165253,5.80040884765331,30939.031817344,15194.0811693208,1388.10824878019,1865.90847290211,-308341783.015764
"18",36,165253,17.5401557608275,43444.9063484484,10943.9692770992,1898.37381843069,2229.61185198718,-350230128.083647
"19",36,165253,6.59043663940392,53465.6106169156,10740.802910857,935.289620954961,1921.4427991981,-316605228.426046
"20",36,165253,13.7701432397123,66689.6293597608,13711.4288203395,3841.65541608854,1736.50819001115,-286831941.21572
"21",36,165253,18.0415539557813,48213.367394202,15436.9937793929,104.798913092966,1802.67071247867,-297880467.52085
"22",36,165253,18.3501616473077,39213.2009610759,7330.3976557227,425.650683590284,2118.69531721662,-350118511.587128
"23",36,165253,16.645808189665,77746.5071856825,17817.2371312899,1469.3659172164,1811.54416987643,-294221262.182569
"24",36,165253,20.5562986170873,54308.3081226029,8550.94099401922,316.267182298996,1993.75399775389,-329472635.728413
"25",36,165253,8.33934564511292,50089.0365737343,16068.6093174869,209.261243872166,1712.96532565923,-282565797.103844
"26",36,165253,16.7031745279906,27198.942226106,11544.3124578913,1459.85028146853,2409.4258674538,-396880221.096079
"27",36,165253,16.1439835779369,44192.9677749872,3532.80483105733,296.299195090145,2174.49433720168,-359337128.766413
"28",36,165253,5.22295585921966,42672.5202629995,12332.1278431471,816.852927814179,1782.29140441371,-293641244.7286
"29",36,165253,0.703645708365366,21610.1104964113,2023.88737021158,41.5777359718319,2007.20600818582,-331696717.336291
"30",36,165253,18.1556622797158,51338.3028608914,16442.9190285503,225.815851649523,1814.1058259934,-299777661.942667
"31",36,165253,12.1880603748374,17869.4287867602,14825.097597977,905.804484632698,1764.36983536435,-286351363.518158
"32",36,165253,5.59544844189659,94025.810751286,7193.87481759893,703.538719812703,2079.54005990542,-343650233.519551
"33",36,165253,19.5479422641685,56276.6652745828,15465.801404851,297.536336674883,1982.08373914157,-326220755.930048
"34",36,165253,17.7071876331931,26440.0343152464,9816.92068435139,866.963640778033,2066.13079716348,-341434312.623656
"35",36,165253,7.7176031075418,90742.6835129586,12605.0056078855,1403.12364297267,2056.59620801621,-333925413.943413
"36",36,165253,9.30896327812225,45051.8392426749,6723.74216389584,872.65802780025,1904.8809757737,-314087248.064071
"37",36,165253,9.32443893842865,27145.008929752,10686.6154073333,1153.31858906239,1981.51675757012,-326653709.80605
"38",36,165253,0.320627708220854,58905.014461469,10040.5486611309,369.222300112649,1858.55834640266,-307132282.359048
"39",36,165253,8.56899888087064,35019.0054990633,17142.1430904215,388.32209020376,1823.1017341663,-299096038.003853
"40",36,165253,8.38660581489094,33502.8755342904,16033.9404531517,226.930234541925,2090.86705170304,-344983360.309738
"41",36,165253,9.79930507964455,27050.1249776166,5185.91747405088,320.513007749662,2019.78855905389,-333454244.074184
"42",36,165253,10.2464148168219,125241.107086728,7004.54849992194,175.462891488734,2100.01581465113,-347033890.276381
"43",36,165253,11.0550213074777,60371.1183184753,13747.4087577102,290.943513542729,2056.26775584523,-339804415.456691
"44",36,165253,19.3386816421524,20885.0829103462,10048.7699642317,1557.4662628331,1789.18262542798,-295637092.909718
"45",36,165253,11.4443609172013,59479.7070120759,10020.423933278,702.728631166255,1817.53302745069,-300350660.061127
"46",36,165253,10.402237138222,22884.858132827,23818.8246515046,2252.94561368601,1784.76797408139,-293733458.30812
"47",36,165253,2.26931913567241,125782.399132628,9998.1851669075,17.9318989515687,2023.28527472297,-333911057.815943
"48",36,165253,0.698676049546339,62796.4739360301,13329.4839030005,2057.70557107574,1915.47306819799,-316536352.803593
"49",36,165253,4.42004189551808,138342.362572245,11621.0809614077,1700.67439540393,2066.4561844486,-341475606.884002
"50",36,165253,11.4502048596041,43321.9504904288,17237.6697652936,103.576575931165,2038.19267868973,-335526925.469769
"51",36,165253,10.3078966860194,68209.0372356197,13820.7388617491,242.273043046385,2113.08925715405,-349194339.012479
"52",36,165253,18.4388083122205,49648.5422887926,11823.8809520106,1672.26153321602,2054.10956241422,-339446257.038297
"53",36,165253,6.70665652661119,64367.8673131891,13023.1748219075,237.567442345022,1775.03217836251,-293328681.198626
"54",36,165253,16.736170137208,13697.0246641769,5089.596032592,1062.4647800476,2209.98449063718,-363864596.311535
"55",36,165253,7.76350997376721,24338.59582766,13912.4019214675,305.318013585805,1835.1095082049,-303257351.559385
"56",36,165253,0.754018118651584,51392.9458687793,5118.4065995026,202.382352405238,2093.87592778836,-346005360.043836
"57",36,165253,12.9666704510106,28729.0762116665,8724.79983904861,1426.19284904481,1933.67431925668,-319534148.840246
"58",36,165253,17.2305186719866,30090.3568265653,13740.4658681164,135.472862743088,1939.57277244857,-320081211.848208
"59",36,165253,2.34560617152601,35274.7241030413,6339.67007903186,1258.7862429423,1990.47594791129,-328598759.361377
"60",36,165253,20.639493046049,46554.22853145,10538.8006805045,1545.10511872408,1883.79421787144,-311301787.296619
"61",36,165253,14.854476079857,39185.7116094189,10831.9071782761,1306.74452840076,1756.78909511476,-288670322.062693
"62",36,165253,5.3607846764382,41430.9727952608,5778.49012062018,830.2574917278,1948.52682021274,-321999207.291141
"63",36,165253,6.70649038129486,40923.5178381028,7962.9317447473,470.772873272028,1862.51549940588,-307786268.866098
"64",36,165253,6.45347365324851,78418.3165594058,20100.2306673435,2831.26096051389,1922.85639046448,-317757784.967097
"65",36,165253,14.2063848941354,42155.6847341505,14328.0672942617,773.309088656719,2012.23334289666,-331398665.409939
"66",36,165253,17.502468472207,49754.2212395098,8085.08652104373,1791.73416721296,2057.83669632728,-333816469.195883
"67",36,165253,7.88997894378845,38967.4722339579,19757.762211267,281.683154375785,2139.8174579754,-352743872.957683
"68",36,165253,8.65413695650641,81570.0422016543,12452.2420077665,1370.00979592255,2046.59166318283,-337354056.79239
"69",36,165253,15.2959271293599,55419.5385057319,13122.9667110151,80.5723316329539,1932.49962043367,-319350069.44875
"70",36,165253,2.53857368153986,30439.0726337679,8645.46141883746,57.7465560060806,2016.59854257473,-332798351.76176
"71",36,165253,13.541306316969,36627.3011051345,10919.5495765751,1429.41834212992,2189.67590912568,-361763068.559951
"72",36,165253,19.2025145700667,38271.1823011052,26776.9465729774,1628.62988332511,1904.09129342659,-314573467.673577
"73",36,165253,14.982906219596,39935.8292392217,12802.8736722934,495.010977005284,1942.64964255284,-321028681.380784
"74",36,165253,15.6305255386047,27277.3695425106,8077.00390461228,359.41668703112,2072.52744544066,-341780568.567697
"75",36,165253,5.49947562157176,70457.9800459483,5939.98829178132,230.051249006483,1760.5899833348,-290671691.072932
"76",36,165253,15.467002464761,12139.659895261,4161.83675134242,25.9903857833189,1897.96807379054,-313477937.219454
"77",36,165253,10.8427102646558,28166.924970126,7248.04804110336,259.298835816242,2157.26255709529,-356494107.306008
"78",36,165253,14.6793214908103,98728.32698389,10144.1135520332,1283.50827556478,1874.35946824477,-309657014.298987
"79",36,165253,8.41895942182746,35120.4318340561,15447.7508401805,1281.90324377881,2046.54374271888,-338141237.1984
"80",36,165253,18.7017556377454,20087.9591364192,16832.6884248218,791.765586159204,2032.3706741363,-335330466.960101
"81",36,165253,15.4350520386826,62255.397800275,17394.9463152485,185.954197772645,2176.36754423491,-359650238.442113
"82",36,165253,10.8920697252499,57255.2360882183,7981.86458535751,213.322664316218,1870.96935322306,-305935616.09906
"83",36,165253,19.1247241388075,65782.6035757585,9328.27567005996,1392.92035699655,1920.95928013252,-317430244.832802
"84",36,165253,0.742049865145236,26074.2545701844,11659.8517367778,57.903748671019,1974.03695998866,-326102447.286754
"85",36,165253,13.8033587896498,65825.8883539131,13914.1896994172,1109.14171586649,1977.17119213657,-321432397.60871
"86",36,165253,10.4430888471892,33506.6448534462,9726.11281845612,603.147828679316,1812.08388461226,-299443587.559574
"87",36,165253,14.2828011946753,43633.1468777602,14596.2784022797,163.483246446372,1986.40783295795,-328253991.002734
"88",36,165253,17.2290527703473,46628.7582719765,6688.18116438839,45.4203933030332,1876.74634988441,-308530856.857809
"89",36,165253,19.3418587485794,55347.3885538209,14317.338138597,836.65775187308,2090.46437916356,-345446261.880926
"90",36,165253,12.8124075539876,58607.9762987336,16285.3750751632,756.394241264064,1932.36672078631,-317354576.118414
"91",36,165253,18.8596963983029,35385.5477522621,9203.44330258623,973.726643537412,1867.98865039788,-308564119.331286
"92",36,165253,1.75873134755529,55250.7850368397,10414.463644143,32.6362050757831,1938.36265760882,-320320244.25783
"93",36,165253,17.0025723490631,43725.6048841875,16965.3369809751,860.901619138157,2252.61320995222,-372228532.546775
"94",36,165253,5.63700522345025,58990.9555619164,13269.1108221515,474.166512800741,2063.87317039224,-341060788.126619
"95",36,165253,14.4862700638594,34008.7673102967,8590.72335746302,13.6076404730922,1661.30842877365,-274536056.805558
"96",36,165253,2.28476156983525,33101.1048024929,2987.54523587577,124.576972314306,2126.17508962201,-351066345.979373
"97",36,165253,6.57812846025918,22771.2205566893,11925.5197681675,94.8918910826713,1794.37310120877,-295258192.209367
"98",36,165253,15.2951886457158,41812.5260457034,19727.2025212757,64.1631548244362,1973.91339945883,-326126067.567387
"99",36,165253,14.1946269950131,40168.3814039194,9604.16844804218,2229.57089662961,1760.46427274526,-290437455.314167
"100",36,165253,6.41749324339908,33278.3666759583,9393.28420799011,1823.7928834079,1895.6589571466,-313238960.805258
"101",36,165253,12.9408232850255,22105.5910514595,13804.4261846813,1662.96642182844,2035.22537228929,-335230762.25203
"102",36,165253,15.0597388834227,20069.6926124529,15265.7145884146,709.601824874206,1888.82738420464,-312133446.805761
"103",36,165253,20.7778937101131,40027.4448376826,8334.13114905997,472.812505492002,1929.09050946593,-318592080.528141
"104",36,165253,14.7438165546861,49874.4364827622,11514.0001680754,194.187734464665,1689.34615012794,-279169003.670257
"105",36,165253,2.25861470189411,33730.8108611866,6599.41045756287,197.527619668697,1869.8534838596,-308988026.702065
"106",36,165253,5.63599919830449,49389.2353022278,10653.4099577421,3593.29659657013,2088.20836817377,-345053326.097946
"107",36,165253,12.2146863016766,54497.715088006,12574.863389743,71.9208811531952,2070.2373548104,-342099387.044627
"108",36,165253,1.21322093121707,86426.941680814,5073.65573653207,1118.93130745875,1930.76098820967,-318965708.363098
"109",36,165253,16.9911430909531,28808.2104263729,9733.7099640815,600.176596009318,1852.48162807099,-305444861.453037
"110",36,165253,16.3018564652884,51045.2353467755,10160.6444230102,59.369446722992,1967.03172415145,-325057003.96078
"111",36,165253,10.3040438742843,16376.5010954629,10259.7116742512,532.898776804724,1791.08738932911,-294123184.414933
"112",36,165253,15.4782190959901,60408.0654098954,7925.63444614422,526.55573441185,2073.99687458979,-342715169.25816
"113",36,165253,16.9224987834459,38660.92089468,15208.4874747537,944.275301014229,1992.02269894884,-327483533.258992
"114",36,165253,17.8930186415324,21445.7952517741,9909.08888181353,1279.6997331297,1993.06012885961,-328347644.629532
"115",36,165253,4.49084803860169,32954.646917981,17790.8255079026,2178.98529344415,1777.17659632362,-293683764.072267
"116",36,165253,12.4582012820989,22683.8663704038,14769.9224439122,532.156138802749,1741.11129349202,-287114078.136652
"117",36,165253,4.83869586894289,70032.6402883898,13750.496303855,1483.37214660306,1972.51500581823,-325964017.765317
"118",36,165253,10.6597774733556,60569.3411697026,11153.3704688736,1060.29167693586,1843.89162922218,-302218497.709656
"119",36,165253,2.05974489934742,55207.5973941006,9147.99064654565,1270.77741044451,1967.51828316612,-325121933.796927
"120",36,165253,14.1967281884979,38714.6468124928,8322.62534604954,114.810681128446,1906.88832238155,-313674715.878262
"121",36,165253,16.9582744495943,21728.0591100834,9336.46043834053,578.004659767364,2080.9392362464,-343827053.615846
"122",36,165253,7.09786898037419,58694.6335518899,18920.6239619861,1276.53061670782,2180.04870593423,-350292951.965557
"123",36,165253,14.1570882264758,44227.599128386,13658.0738731605,2194.4663981327,1906.6458581515,-315077991.669988
"124",36,165253,13.6810405377066,57962.5908438541,1738.14968156775,941.247017335769,1906.142920657,-311893106.478634
"125",36,165253,12.6767943239538,31286.7462385711,6546.36780351632,1835.878170596,1760.8705324613,-290505886.906512
"126",36,165253,17.8407830854645,23546.3499082028,12248.9867881307,329.805071465494,1807.55396068092,-297060704.856244
"127",36,165253,18.2933700365946,20060.337468519,7508.26147366076,499.951082572051,2007.15750450364,-330953729.598709
"128",36,165253,13.3852405707585,51110.3939676491,9542.13804247815,574.068341776433,1960.84949541059,-324036261.665086
"129",36,165253,0.695883481716737,22093.236704363,13597.6804871759,417.11971354301,1771.70666323396,-292665426.169923
"130",36,165253,18.4853441053536,66242.2772108335,9683.78753988903,445.59549715388,1943.97123388656,-321246478.815712
"131",36,165253,9.79021665882319,45221.7539091531,7715.19633718709,1991.28439290283,2045.5373441424,-336293179.864528
"132",36,165253,12.5207958767423,21136.3629181481,12349.2598401472,1958.21181060331,1906.74456467573,-314554061.060941
"133",36,165253,4.65102976337075,42774.7790119581,4724.57691049197,592.216846391843,2007.44776706425,-331079686.068278
"134",36,165253,4.5739289351739,111381.186844188,9931.31200115406,1294.74323321031,1829.58496139005,-302334848.193168
"135",36,165253,10.3643985655392,108605.947903319,9499.05452794875,1081.21907856004,2033.76189637693,-333658627.920878
"136",36,165253,4.93241526768543,85858.1145941024,10981.6023035997,708.832250394411,1796.32968833598,-296330030.754223
"137",36,165253,0.597279095347039,73507.9890949413,6863.41034847283,1684.9349021225,2130.6404211797,-352075482.188188
"138",36,165253,17.654803435388,59277.1730358558,10604.7100583133,299.842171284798,1993.34750332824,-329399986.114938
"139",36,165253,1.45870942194015,29151.9346786296,10548.4590018025,984.35384248497,1743.44841833551,-288108762.833646
"140",36,165253,11.5285650403937,25543.8244143078,11306.4418783974,296.962854863733,1995.87355772557,-329561977.439778
"141",36,165253,20.3686391684227,79606.4505118712,11602.7093606599,894.964680033514,1962.4083089389,-320923735.767968
"142",36,165253,20.5297775024781,32202.7638127182,17930.6371209487,1100.61776513994,1830.29272050083,-297663351.660993
"143",36,165253,7.56443099444732,21703.2218803491,12381.2965694087,125.336233751627,1814.21224312165,-299530335.828936
"144",36,165253,11.3072241458576,27863.136575237,7794.60732350291,498.353458890091,1960.5238269232,-323963624.340517
"145",36,165253,3.57036358972546,26430.5419324301,11455.7883811556,1388.89316571458,1962.23882489124,-324265851.890162
"146",36,165253,1.57505725997034,50448.533280295,11800.043662789,1.31833320626953,1941.64528172569,-320293832.679937
"147",36,165253,17.6431904602563,40572.0820712708,13857.5394330746,560.090600182207,1867.14245674986,-307439389.348904
"148",36,165253,10.1111295319395,34925.8431469355,4930.35413732557,369.872576435328,1966.71548581365,-324991575.327111
"149",36,165253,9.56849877797067,28171.6876877878,16480.4964144726,2273.42810349644,1846.0158392686,-305011867.249287
"150",36,165253,14.9417869447963,74564.7736130055,8793.04937175536,1891.18898640485,1605.02672365703,-265223041.036128
"151",36,165253,16.2124894431792,62275.7699662996,15300.6747355928,2404.33042356461,2196.95549826671,-351936892.460766
"152",36,165253,9.38706737721805,22449.1332295605,7127.99633742879,135.318081534273,1838.93002940196,-303334702.000908
"153",36,165253,18.0421934519894,54173.5333605469,14493.0045545119,143.014818714913,1768.42920999078,-292229038.593661
"154",36,165253,4.83186844144948,33697.9777047663,5042.08693396129,1410.59319241645,1935.62479404149,-319326980.662526
"155",36,165253,14.8073592233704,40971.4857999733,15598.5699533757,880.047597248444,2130.51827473909,-352074536.455459
"156",36,165253,1.06883430585731,21668.3346039311,21227.5927213811,768.439405026671,2086.26838901327,-344761885.049718
"157",36,165253,0.996654221834615,20329.9713863184,17261.2534307636,805.000288492298,1933.99163902239,-319597918.169822
"158",36,165253,5.53347230704967,63156.7842867474,7488.62089132428,431.858143821843,1872.83196848772,-309490930.042341
"159",36,165253,20.4156736602774,57705.9875873694,3193.41123750448,1526.65744042813,2086.47594920965,-344622531.265492
"160",36,165253,18.4619012265233,53913.3930872989,14156.081406013,350.411312634281,1837.82147640048,-298207802.118096
"161",36,165253,8.27934461666737,26751.0740760308,14544.4667380571,1127.47457989464,1815.45575255022,-298127274.399453
"162",36,165253,13.3730510188732,49732.4011786359,6771.40111908147,1190.52438406102,1887.25464998383,-311873780.486915
"163",36,165253,4.43296830574982,49672.1542293562,11637.5442290964,1374.5383408721,1856.62232546022,-306773457.38285
"164",36,165253,8.17025528468657,63924.11247844,9709.36352043205,12.4195120414638,1810.96040228516,-299266081.071246
"165",36,165253,11.954902442731,75680.5526723221,10326.9270525705,1099.14316438351,1864.47619559383,-306704806.33567
"166",36,165253,2.76374091589823,119770.445089118,13870.3406193353,101.714308634024,1896.09463469256,-313335322.297533
"167",36,165253,0.746061318577267,75903.2099499585,14695.2504922752,1319.95847173642,1834.07984695461,-303087016.207154
"168",36,165253,4.88932386457454,76196.9199743168,15293.9205896894,1091.57589041892,1974.26662021336,-326246491.365594
"169",36,165253,4.53698364843149,9737.44164947111,15932.45344726,839.182850822326,2008.85314192759,-331968995.015989
"170",36,165253,12.5882454785984,34880.7466270094,16163.9506215856,294.407816874023,1917.77028824982,-316811660.411319
"171",36,165253,5.19634268658701,62404.7861909797,11449.8941706339,605.141209678255,1901.67772042676,-314255143.891409
"172",36,165253,0.641036510374397,78402.9444946224,12242.8267534816,2252.5188219272,1899.07067870755,-313360839.851108
"173",36,165253,12.8316022406798,51380.5372592036,12454.085314571,498.797631655753,2331.37236388941,-385265395.758805
"174",36,165253,10.4023174104048,48846.7858560314,5398.0028320822,1251.8369088893,1950.41730250778,-322307913.497428
"175",36,165253,15.7615390256047,25693.2685602664,8272.93827524461,19.8375606645371,1937.08328276978,-319298712.914685
"176",36,165253,7.14445720638614,15474.8842583167,14507.0549070147,612.163147225274,2036.16661776541,-336256965.050638
"177",36,165253,12.607555391104,75154.7637636438,10090.4077604809,476.269789705033,2208.17037554173,-364771856.595839
"178",36,165253,18.6007922827732,58269.2447743739,10606.5718467133,1496.20111764322,1671.57983994358,-276200688.885655
"179",36,165253,2.42314882276114,30565.3459466027,11003.7344739965,368.269379422562,1915.05201168137,-316377050.766547
"180",36,165253,18.428685983154,29104.9313838005,5418.47194788541,920.114558253086,1916.71766704976,-316666318.371755
"181",36,165253,4.97412281262223,47800.6378694128,13912.9344410948,237.166826194242,1955.98514049243,-323176379.769531
"182",36,165253,1.06058893273585,47159.6228007522,12825.607297471,999.304082597529,2066.11406531474,-341421520.400928
"183",36,165253,12.0718309402233,47293.6626945003,16999.2172510934,583.703252675541,2023.1857930754,-332677282.607873
"184",36,165253,18.9911243897164,49893.8161113719,12025.3120579561,338.246589548179,2003.4218234934,-322654610.382107
"185",36,165253,17.3422265822301,37634.0502134629,10279.9921519766,658.279123479722,1891.95452642806,-312637867.68874
"186",36,165253,1.90879623228684,42457.142707866,7814.4416810102,864.737502660885,1753.49658596453,-289455196.164367
"187",36,165253,12.7770750490716,52963.091808743,14131.9833299271,1592.11530300156,2089.0927465778,-344399201.396908
"188",36,165253,1.976900916663,84904.0444539353,7938.31775805793,1048.42338219317,1976.99132061419,-326498906.584413
"189",36,165253,14.4385841342388,47291.2859959965,8400.98594300117,50.5628031649645,1958.93553771469,-323718970.421382
"190",36,165253,3.40541823450476,30066.1538077552,12345.4623345339,1566.40960900234,2283.37877270842,-377335081.207082
"191",36,165253,4.61635065241717,30918.2591190605,14842.5928037075,672.500648602963,1959.22916474657,-322729494.270951
"192",36,165253,6.45463163885288,37579.0616515209,8960.90192351148,1111.80955382488,1963.19010787417,-323470773.435763
"193",36,165253,18.619109605602,44201.7893765742,11710.8580826629,795.946712391429,1844.68184344841,-304839197.804826
"194",36,165253,12.997850189195,41787.84186989,1694.78800228958,175.497262609475,2066.7203461079,-341451650.48608
"195",36,165253,6.50513030167203,47358.2354433136,6409.63444397549,687.510231800599,1966.97559771447,-324618140.928203
"196",36,165253,14.2998042940861,29494.9564161783,10053.2225493926,324.35441875548,1952.21082370414,-322251385.790126
"197",36,165253,1.35622475922573,27027.8401582889,12931.129986176,579.381665359521,1775.35295666258,-293187928.696395
"198",36,165253,0.646403243020177,27429.4742126416,12062.7958462225,934.400776271432,2028.22272106743,-335169769.451837
"199",36,165253,6.58365429202095,77494.621142897,13809.1471003213,951.286275785345,1986.43163626805,-325631127.979984
"200",36,165253,12.2017474292079,28583.0454250403,17240.9676954305,1764.43475194858,2164.30328948986,-357591207.644818
"201",36,165253,4.05903677023016,54712.0799176618,15807.2059569931,628.011748325732,1921.42110400101,-317452778.141954
"202",36,165253,17.1822016840801,136176.276972311,5517.56294857972,1230.12541694142,2053.70837055189,-339128757.221769
"203",36,165253,10.7102970168693,48989.4217526635,11646.2648369397,524.479646948618,1708.0232729472,-282245282.848325
"204",36,165253,11.1579308833228,23638.2450519316,18989.4684862699,396.950680623827,1862.66423519768,-307747347.599243
"205",36,165253,13.0975483132526,29192.8525636507,9019.26305271274,86.8898223411209,2136.73601974614,-353102037.471109
"206",36,165253,3.18958295769989,65053.216766573,6813.60078972877,277.888168692327,1949.13012290572,-322011918.894112
"207",36,165253,4.35977044967003,29246.2285186479,20733.9214393048,906.721445754385,1959.53610627375,-323401610.333803
"208",36,165253,18.1709858968388,11352.8849042955,14465.0092388219,1735.32699657571,2024.05180034334,-334287594.654954
"209",36,165253,15.1346662945813,28027.3108243656,10839.9439869763,1510.13470675836,2039.56537771804,-336407380.204232
"210",36,165253,18.2910606541671,30642.613115866,15343.6248659615,918.088249776459,2019.29327220919,-333613787.218253
"211",36,165253,9.28974610490259,18075.4165964661,9143.85235484621,657.436475842082,1921.33809106843,-317364184.203378
"212",36,165253,6.46317645602394,23113.2971561941,8060.3794987379,34.2183607621358,2065.39291321652,-341312359.813532
"213",36,165253,6.44405141382012,33015.9805445768,12336.213594169,258.54651759535,1938.67760437597,-320075300.38669
"214",36,165253,12.6115400709212,14659.7790771186,9054.48392932042,262.119498158696,2047.38686721651,-338333054.65249
"215",36,165253,9.19766312779393,34469.6010947912,11589.028601282,455.531359789616,1831.46575605913,-302595064.349738
"216",36,165253,10.9349505501334,57771.4906535545,11045.7431097217,30.3924733948194,1744.78696245769,-288265468.398798
"217",36,165253,9.04211232841481,22234.8995444366,5474.43750683912,1266.98573378939,1872.54388151576,-309035733.23964
"218",36,165253,6.05053331970703,42449.3452698262,10932.0945595793,332.173739910663,2240.26826575333,-370211047.083379
"219",36,165253,10.8567506655352,26864.626744452,11262.7562892251,465.412639807637,1688.01958804215,-277830165.822599
"220",36,165253,9.29698204656597,59570.0366195555,8815.47933612692,515.624478007395,1784.58628432526,-290939623.692036
"221",36,165253,3.28439221580047,49695.6056220323,13739.9722284539,1862.06707063849,2120.29817750745,-350055413.712792
"222",36,165253,19.8815025267424,62319.0066427732,18264.849627005,947.064071284375,1771.53274015764,-292751099.909271
"223",36,165253,19.4420067102415,71253.0767511071,15333.124956602,670.814981510224,1934.99463616436,-309841199.39753
"224",36,165253,2.68700818354264,49978.1405016994,11421.2505185454,797.947712160655,2023.44133178205,-334378889.80698
"225",36,165253,14.0410485234577,29616.8595226708,10998.1899844782,1026.82232604997,2072.89721084138,-342551182.534886
"226",36,165253,0.80102880524937,35802.2880446021,12015.7489058047,628.557678685847,1879.00784669381,-310507482.15319
"227",36,165253,9.5903003544081,88861.5216542959,4895.84320272602,947.188465849938,2214.28689984438,-362024969.340494
"228",36,165253,7.78082309626043,18487.6070521803,9369.37465936739,310.619887452394,1797.43399052071,-297031358.633182
"229",36,165253,16.3955795379821,23018.105628063,7757.8302855029,921.68403570499,1938.6933081562,-319916053.837728
"230",36,165253,1.74275267710909,24644.7405759003,9171.78489711663,267.93760051404,1962.38816396461,-324275089.01238
"231",36,165253,9.16179122845642,45842.73232245,14345.8613042235,65.0911361894583,1979.66144535482,-327071145.443744
"232",36,165253,3.5536918223137,52399.1453062516,9204.49837762723,1234.88623991536,1779.94439983262,-294136493.728735
"233",36,165253,0.498370544752106,58002.0254333504,9961.44143797649,761.67091330889,2008.92552545421,-331817157.491274
"234",36,165253,10.4056423507864,36402.7410917678,4719.98762514532,1265.76365639047,1969.01732928155,-322632342.096322
"235",36,165253,0.575963701866567,29037.4221925506,6108.07443461111,877.828700857721,1733.40319645849,-286449720.252609
"236",36,165253,15.1433804638684,48291.3368004983,12891.0307283629,142.408600015186,1871.01994071464,-309086798.199284
"237",36,165253,4.912231616606,32460.7660121641,6858.48812379952,1061.89959713691,2040.45770762008,-337191757.557342
"238",36,165253,1.76837889021263,62374.3645955349,9607.913645859,236.722950697333,1690.49544861013,-279359444.36917
"239",36,165253,4.44135520628188,26646.3110262148,11794.61369326,1585.52528662339,2081.38664012158,-343955386.440011
"240",36,165253,12.8884362599812,21090.545665621,14841.4430644813,138.204992418306,2089.24935718422,-344207555.765072
"241",36,165253,8.89789355639368,28869.511878861,8641.98250662353,833.675310612168,1910.01454610493,-315606476.425982
"242",36,165253,19.0025977255078,44860.8467234267,10727.4923930603,353.627479766801,2023.03489309997,-334162659.001959
"243",36,165253,10.1028508596821,89435.2657966504,9553.98813466703,772.451736933277,1947.46443408636,-300255964.758234
"244",36,165253,11.8073257085634,40903.9896401471,3525.01318879035,316.07146299204,2118.75222656602,-349544025.177151
"245",36,165253,10.9798087003874,92992.3652567303,14685.5410363175,966.604015088026,1755.72916050362,-286774059.312313
"246",36,165253,3.60339660998434,25968.0248742932,14632.3901884035,540.6846718945,1915.13176622171,-316185942.790963
"247",36,165253,16.7238530919189,74137.8438570855,16701.3674020087,295.138196730992,2125.5588541357,-344028408.236269
"248",36,165253,1.74932439760305,99161.8713658158,5132.20267398286,762.062891311375,2086.24459013566,-344407028.636671
"249",36,165253,6.35832020675298,40328.2895837956,18542.6881071391,1047.02355108873,1880.47797983436,-310754627.601567
"250",36,165253,19.7815843062475,64465.9939884028,6221.97259652767,1443.28518673617,2188.5504163484,-361526705.658854
"251",36,165253,11.4887668600306,31745.17360884,10772.3466263482,721.666736962017,1920.12387909994,-315905009.491483
"252",36,165253,8.87822223901749,50678.0496472823,6084.03289935142,6.53344673328479,1969.87987214126,-325527896.988147
"253",36,165253,19.3179663581774,39253.0329436328,4693.32566650123,576.674985434052,2024.82764317225,-333934067.905318
"254",36,165253,3.0327868105378,35060.0216059857,10848.7886431706,600.198146141749,2103.8976135369,-347327649.288269
"255",36,165253,5.19494880898856,25022.8191660309,8518.04352757079,1240.51630081936,2065.43114062873,-341071628.17369
"256",36,165253,6.75012692576274,65740.0653301302,11495.1419545129,82.2173585681251,1740.98587656531,-285477918.799825
"257",36,165253,10.4311762820231,102558.631346277,12081.2286104418,333.351380724438,2024.76133997146,-325095376.26722
"258",36,165253,8.54827903730329,69976.0747524087,12702.51688179,628.719457249261,1956.31742196918,-319000364.255824
"259",36,165253,16.0062578795245,37411.6254946936,8187.81258026505,356.17245607403,1935.83401246699,-319395168.502377
"260",36,165253,18.0810098893475,24848.9637128856,5965.96037042924,337.560254803614,1808.53578314141,-295646956.688104
"261",36,165253,13.653761158511,35830.3459546929,11635.4518699889,1082.30861299022,1789.04263837806,-295644661.071278
"262",36,165253,1.10217379690148,50775.7844124041,7681.41470590815,246.208794167635,2076.71584607626,-343071084.352974
"263",36,165253,15.1589520215988,82108.1407113038,6826.5645102266,390.390194936,1860.43372949263,-307442255.099846
